tic_id,planet_name,host_star,ra,dec,orbital_period_days,planet_radius_earth,planet_mass_earth,stellar_teff,stellar_radius,stellar_mass,distance_pc,discovery_year,class_label,class_id,source_catalog
301031110,HATS-50 b,HATS-50,300.4280761,-26.077564,3.8297015,12.66617,123.9537,5990.0,1.117,1.168,756.742,2017,Planet,0,NASA Exoplanet Archive
144193715,TOI-4308 b,TOI-4308,327.7530693,-43.5623642,9.151201,2.4189,6.43,5243.0,0.7934,0.9,108.932,2023,Planet,0,NASA Exoplanet Archive
448589187,WASP-175 b,WASP-175,166.3187996,-34.1227453,3.0652907,13.540472,314.6517,6229.0,1.204,1.212,539.36,2019,Planet,0,NASA Exoplanet Archive
57983992,HD 1605 c,HD 1605,5.1317548,30.9750611,2149.0,13.0,1150.5446,4915.0,3.49,1.33,88.8047,2015,Planet,0,NASA Exoplanet Archive
170236331,Kepler-1672 b,Kepler-1672,297.9400971,40.2785566,150.878,2.97022762,9.11,6131.95,1.08841,1.16,391.181,2020,Planet,0,NASA Exoplanet Archive
62085710,TOI-6677 b,TOI-6677,290.4719117,-46.8749591,5.45060661625,5.83507112,28.7,6572.28,1.57167,1.45,340.52,2026,Planet,0,NASA Exoplanet Archive
392469577,K2-190 b,K2-190,205.3630485,-13.1608686,10.098858,1.35673729,2.41,5631.0,0.912206,0.904597,160.679,2018,Planet,0,NASA Exoplanet Archive
68984421,tau Gem b,tau Gem,107.7847232,30.2449545,305.5,12.1,6547.0,4388.0,26.8,2.3,112.537,2013,Planet,0,NASA Exoplanet Archive
352007758,Kepler-211 c,Kepler-211,285.4391183,43.1685051,6.04045,1.29,18.3,5123.0,0.816,0.867,309.353,2014,Planet,0,NASA Exoplanet Archive
271758442,Kepler-1134 b,Kepler-1134,295.5678578,42.4781064,17.13263989,2.64,7.46,5281.0,0.81,0.84,944.445,2016,Planet,0,NASA Exoplanet Archive
377781254,Kepler-1479 b,Kepler-1479,285.7119953,49.7067574,14.53261362,1.83,4.01,5796.0,0.98,0.99,728.668,2016,Planet,0,NASA Exoplanet Archive
437430894,HD 141937 b,HD 141937,238.0735585,-18.4359716,662.37,12.4,3591.4609991,5870.0,1.03,1.09,33.3622,2002,Planet,0,NASA Exoplanet Archive
468983280,TOI-5489 b,TOI-5489,128.691294,11.4895882,3.15222,1.4,2.54,3547.0,0.42,0.41,45.0907,2025,Planet,0,NASA Exoplanet Archive
137004295,HD 112570 b,HD 112570,194.2824262,46.1765638,2615.0,13.1,1086.97315194,4750.0,9.85,1.15,101.166,2023,Planet,0,NASA Exoplanet Archive
122298677,Kepler-336 b,Kepler-336,290.2376224,41.3313637,2.024823,1.02,1.04,5867.0,1.304,1.09,768.86,2014,Planet,0,NASA Exoplanet Archive
268484648,KIC 8121913 b,KIC 8121913,298.9677981,43.909378,3.294601,13.4,667.4396547,5975.3,2.233,1.456,707.303,2021,Planet,0,NASA Exoplanet Archive
38158652,HD 99109 b,HD 99109,171.0715576,-1.529761,439.29999,14.3,139.8452,5282.0,0.98,0.76,54.7901,2005,Planet,0,NASA Exoplanet Archive
159301148,Kepler-1282 b,Kepler-1282,290.1761688,46.6983036,2.131946513,1.55,3.02,5504.0,0.89,0.92,1103.29,2016,Planet,0,NASA Exoplanet Archive
363478257,K2-35 b,K2-35,170.1031027,1.2858679,2.399964,1.32,2.3,4402.71,0.619575,0.701968,252.596,2016,Planet,0,NASA Exoplanet Archive
54147487,TWA 7 b,TWA 7,160.6248102,-33.6712596,,12.7,108.06165838,3509.0,0.917173,0.46,33.9958,2025,Planet,0,NASA Exoplanet Archive
444037742,K2-268 c,K2-268,133.7094899,11.8482712,9.327527,2.69,7.7,5106.0,0.78,0.84,327.783,2018,Planet,0,NASA Exoplanet Archive
353181458,HD 152581 b,HD 152581,253.4316451,11.9736828,686.5,13.4,594.02427,5027.0,5.14,1.3,165.76,2011,Planet,0,NASA Exoplanet Archive
374859347,HD 40307 d,HD 40307,88.5172191,-60.0237289,20.432,,1775.3894815,4956.0,0.716684,0.77,12.9363,2009,Planet,0,NASA Exoplanet Archive
63070427,Kepler-194 b,Kepler-194,291.971429,47.8640498,2.092281,1.51,2.89,6089.0,1.025,0.94,1097.97,2014,Planet,0,NASA Exoplanet Archive
122716806,Kepler-157 d,Kepler-157,291.0972257,38.8756049,7.02573474,1.46,2.73,5866.0,1.03,1.02,773.713,2016,Planet,0,NASA Exoplanet Archive
158840095,Kepler-1371 b,Kepler-1371,288.8314251,47.5519753,3.4462039,0.73,0.315,5361.0,0.83,0.87,515.334,2016,Planet,0,NASA Exoplanet Archive
27186509,Kepler-1104 b,Kepler-1104,294.4685197,49.3309789,5.03728015,1.23,2.04,6417.0,1.41,1.3,530.658,2016,Planet,0,NASA Exoplanet Archive
273592336,Kepler-87 c,Kepler-87,297.9168433,46.9651146,191.2318,6.14,6.4,5600.0,1.82,1.1,1232.9,2013,Planet,0,NASA Exoplanet Archive
137903329,Kepler-74 b,Kepler-74,293.0925275,41.3555095,7.340711,10.76,200.22,6000.0,1.12,1.18,1177.55,2013,Planet,0,NASA Exoplanet Archive
420202798,TOI-4961 b,TOI-4961,192.5018624,-59.8919345,7.479182,12.34108775,572.0911326,5380.0,0.912,0.912,213.073,2025,Planet,0,NASA Exoplanet Archive
24108819,LHS 3154 b,LHS 3154,241.6367309,40.9068221,3.71778,3.69,13.15,2861.0,0.1405,0.1118,15.7606,2023,Planet,0,NASA Exoplanet Archive
63289452,Kepler-344 b,Kepler-344,292.4996101,46.3243406,21.963945,2.61,7.32,5774.0,0.976,0.931,1002.94,2014,Planet,0,NASA Exoplanet Archive
123130285,Kepler-1907 b,Kepler-1907,280.7085829,47.3279236,5.652450085,0.86973029,0.589,5159.0,0.8,0.752,292.111,2021,Planet,0,NASA Exoplanet Archive
158631683,Kepler-291 b,Kepler-291,287.9163029,42.4372666,3.546511,2.16,5.31,6002.0,1.016,1.023,1786.48,2014,Planet,0,NASA Exoplanet Archive
31244979,K2-383 b,K2-383,282.008765,-18.3795798,1.865962,1.564,3.07,5129.0,0.804,1.061,203.788,2022,Planet,0,NASA Exoplanet Archive
8348911,TOI-2266 b,TOI-2266,245.2800398,31.5770413,2.326318,1.54,2.99,3200.0,0.24,0.23,51.6004,2024,Planet,0,NASA Exoplanet Archive
311035838,HAT-P-3 b,HAT-P-3,206.0940142,48.028565,2.8997,10.53646,206.5895,5185.0,0.87,1.06,134.554,2007,Planet,0,NASA Exoplanet Archive
121276638,Kepler-454 d,Kepler-454,287.4786474,38.2290751,4073.0,13.3,734.18362017,5687.0,1.066,1.03,230.869,2023,Planet,0,NASA Exoplanet Archive
158108219,Kepler-529 d,Kepler-529,285.8884067,47.880364,35.86619949,2.79502603,8.22,6078.0,1.189,1.005,799.008,2021,Planet,0,NASA Exoplanet Archive
48304460,Kepler-299 e,Kepler-299,283.2070156,48.5805222,38.285489,1.87,4.16,5617.0,1.032,1.004,1052.24,2014,Planet,0,NASA Exoplanet Archive
27916356,Kepler-6 b,Kepler-6,296.8372475,48.2399695,3.2346996,14.616536,212.31044,5647.0,1.391,1.209,587.039,2009,Planet,0,NASA Exoplanet Archive
164781761,Kepler-1265 b,Kepler-1265,284.5858364,47.0795646,6.49441289,1.35,2.39,4630.0,0.69,0.71,583.641,2016,Planet,0,NASA Exoplanet Archive
243271945,Kepler-296 d,Kepler-296,286.5400278,49.4372614,19.850291,2.09,5.02,3740.0,0.48,0.498,167.0,2014,Planet,0,NASA Exoplanet Archive
349972412,TOI-4504 d,TOI-4504,114.4673065,-62.0782776,40.5634,13.6,450.23572136,5315.0,0.92,0.89,342.605,2024,Planet,0,NASA Exoplanet Archive
345034874,K2-400 b,K2-400,154.5110307,3.6969271,3.865053,1.163,1.67,3578.0,0.382,0.374,62.3804,2022,Planet,0,NASA Exoplanet Archive
272275278,Kepler-1497 b,Kepler-1497,296.196155,45.6343124,8.74199772,1.66,3.39,5675.0,0.95,0.96,1122.0,2016,Planet,0,NASA Exoplanet Archive
134245358,HD 183263 c,HD 183263,292.1022982,8.3579183,4667.97841,12.5,2958.98246917,5948.0,1.23,1.06,54.1955,2008,Planet,0,NASA Exoplanet Archive
356867115,TOI-1301.01,TOI-1301,275.8625432,71.5817479,6.096407209,2.477,6.7,4820.0,0.732,0.77,90.8693,2024,Planet,0,NASA Exoplanet Archive
328513434,TOI-6383 A b,TOI-6383 A,60.4246951,60.8913677,1.79058695,11.29,331.0,3444.0,0.457,0.458,171.319,2024,Planet,0,NASA Exoplanet Archive
299218776,Kepler-373 b,Kepler-373,289.3879904,50.5970115,5.535309,1.36,2.42,5787.0,0.845,0.981,1090.45,2014,Planet,0,NASA Exoplanet Archive
188580272,GJ 876 b,GJ 876,343.3239737,-14.2665958,61.1166,13.3,723.2235,3293.74,0.3,0.32,4.67517,1998,Planet,0,NASA Exoplanet Archive
1003831,TOI-564 b,TOI-564,130.2951535,-16.0363275,1.651144,11.43318,464.98529,5640.0,1.088,0.998,199.581,2020,Planet,0,NASA Exoplanet Archive
71528173,HD 331093 b,HD 331093,295.6200054,31.7395451,621.62,13.6,476.7426105,5544.0,1.1112,1.03,50.1928,2021,Planet,0,NASA Exoplanet Archive
184471242,Kepler-58 d,Kepler-58,296.3586251,39.1152033,40.101371,2.94,245.343,6099.0,1.127,1.024,969.252,2014,Planet,0,NASA Exoplanet Archive
255781806,HD 48265 c,HD 48265,100.0073683,-48.5418284,10418.0,12.9,1414.33641115,5805.0,2.05,1.38,90.5446,2026,Planet,0,NASA Exoplanet Archive
77287067,NGTS-23 b,NGTS-23,70.4322947,-40.0445299,4.0764326,14.20177855,194.82881349,6057.0,1.24,1.01,1074.95,2022,Planet,0,NASA Exoplanet Archive
279915288,Kepler-1461 b,Kepler-1461,285.8305091,43.198377,29.3494775,2.03,4.78,4919.0,0.74,0.79,679.106,2016,Planet,0,NASA Exoplanet Archive
122714267,Kepler-122 e,Kepler-122,291.1118647,39.9490248,37.993273,2.6,27.7,6050.0,1.216,0.982,1027.45,2014,Planet,0,NASA Exoplanet Archive
201266092,HD 23596 b,HD 23596,57.0018601,40.5307308,1535.11912,12.4,3786.607641,6040.0,1.53,1.1,52.0018,2003,Planet,0,NASA Exoplanet Archive
53498154,TOI-5624 e,TOI-5624,180.8443476,49.2512257,21.489936,3.247,8.9,5327.0,0.82,0.858,101.913,2026,Planet,0,NASA Exoplanet Archive
422685031,K2-407 c,K2-407,232.5552584,-23.0067371,9.22453,1.36,2.42,5563.0,0.927,0.881,218.376,2022,Planet,0,NASA Exoplanet Archive
270781284,Kepler-208 d,Kepler-208,293.8901979,42.5279413,11.131786,1.2,1.87,6092.0,1.314,1.082,775.328,2014,Planet,0,NASA Exoplanet Archive
137212833,Kepler-1129 c,Kepler-1129,291.6044965,41.3093275,76.5369586,2.73,7.9,5831.0,1.0,1.0,1183.88,2016,Planet,0,NASA Exoplanet Archive
371621238,HD 108874 b,HD 108874,187.6126029,22.8794399,394.48123,13.6,451.3186,5600.0,1.05,1.1,59.5175,2002,Planet,0,NASA Exoplanet Archive
421255607,HD 125271 b,HD 125271,216.6474037,-81.4542756,14901.99295,12.4,3465.60094993,4703.93,0.751364,0.75,39.3466,2022,Planet,0,NASA Exoplanet Archive
245392284,GPX-1 b,GPX-1,38.3691648,56.025708,1.744579,16.47720163,6261.2196179,7000.0,1.56,1.68,655.013,2021,Planet,0,NASA Exoplanet Archive
122607554,Kepler-489 b,Kepler-489,290.8332412,38.1841851,17.276296119,7.72,46.1,5014.0,0.76,0.82,369.645,2016,Planet,0,NASA Exoplanet Archive
159580625,Kepler-839 b,Kepler-839,291.074684,45.242544,37.8144514,2.57,7.13,6058.0,1.31,1.22,944.561,2016,Planet,0,NASA Exoplanet Archive
377259959,K2-259 b,K2-259,186.8026947,1.5668631,15.48043,2.32,5.99,6059.0,1.13,1.14,416.457,2018,Planet,0,NASA Exoplanet Archive
321030607,HD 171028 b,HD 171028,278.0643694,6.9456827,550.0,13.2,832.7146,5671.0,2.47,1.53,111.659,2007,Planet,0,NASA Exoplanet Archive
124778445,NGTS-3 A b,NGTS-3 A,94.4447595,-35.706364,1.6753728,16.58932,756.4354,5600.0,0.93,1.017,743.972,2018,Planet,0,NASA Exoplanet Archive
192415680,TOI-6041 b,TOI-6041,46.0610334,43.5576668,26.04945,4.55,28.9,5445.0,0.879,0.885,72.4731,2025,Planet,0,NASA Exoplanet Archive
266680498,HD 11506 c,HD 11506,28.2106607,-19.507396,223.92,14.0,127.1313628,6123.0,1.24,1.22,51.261,2008,Planet,0,NASA Exoplanet Archive
122685803,Kepler-820 b,Kepler-820,291.0201523,39.2206091,127.8338098,6.09,30.8,6260.0,1.36,1.23,1387.2,2016,Planet,0,NASA Exoplanet Archive
137217372,Kepler-416 c,Kepler-416,291.5569554,39.2272923,12.209,2.352,6.13,5718.0,1.075,1.0,690.819,2014,Planet,0,NASA Exoplanet Archive
101418130,HD 86065 b,HD 86065,148.9256674,-18.1069385,25775.78859,12.5,2877.30056857,4927.56,0.780347,0.81,40.3661,2022,Planet,0,NASA Exoplanet Archive
63206411,Kepler-861 b,Kepler-861,292.3539624,46.2262465,3.949631375,2.28,5.82,5047.0,0.78,0.82,850.327,2016,Planet,0,NASA Exoplanet Archive
24294415,HD 202206 c,HD 202206,318.7405221,-20.7897284,1260.0,12.2,5689.157,5766.0,1.04,1.07,45.9665,2004,Planet,0,NASA Exoplanet Archive
66664249,EPIC 201427007 b,EPIC 201427007,184.6021322,-0.5512886,0.72091,1.5,2.86,5633.0,0.94,0.93,706.391,2021,Planet,0,NASA Exoplanet Archive
318022259,LHS 1903 e,LHS 1903,107.865826,48.3279327,29.31773,1.732,5.79,3664.0,0.539,0.538,35.6917,2026,Planet,0,NASA Exoplanet Archive
214416505,IC 4651 9122 b,IC 4651 9122,261.2086139,-49.9489317,734.0,12.7,2002.329,4740.1,10.267424,2.1,859.324,2018,Planet,0,NASA Exoplanet Archive
7020254,K2-115 b,K2-115,126.5535002,12.281851,20.2729914,11.80305668,321.00669107,5870.0,0.855,0.918,413.591,2017,Planet,0,NASA Exoplanet Archive
459762279,TOI-5573 b,TOI-5573,136.4259999,55.3071309,8.79758977,9.75,112.0,3790.0,0.594,0.619,186.562,2025,Planet,0,NASA Exoplanet Archive
292851928,HD 13931 b,HD 13931,34.1979991,43.7722065,4218.0,13.2,889.9195396,5867.0,1.25,1.3,47.3963,2009,Planet,0,NASA Exoplanet Archive
271877992,Kepler-1785 b,Kepler-1785,295.7921797,47.6000699,19.58550072,2.70422447,7.77,5618.0,0.996,0.911,745.74,2021,Planet,0,NASA Exoplanet Archive
7623762,HIP 19976 b,HIP 19976,64.2597881,-40.7985198,50.65905,4.94,21.61233168,4316.0,0.772319,0.67,40.2707,2022,Planet,0,NASA Exoplanet Archive
158486842,Kepler-1216 b,Kepler-1216,287.4052661,45.917979,4.37034536,1.39,2.51,5743.0,0.98,0.99,1258.36,2016,Planet,0,NASA Exoplanet Archive
158278132,Kepler-1301 b,Kepler-1301,286.6041816,42.4403309,9.08237046,1.4,2.54,5188.0,0.81,0.85,854.28,2016,Planet,0,NASA Exoplanet Archive
294319820,K2-350 c,K2-350,204.0355092,-14.0092516,19.991944,2.74,7.95,5789.0,1.04,0.98,489.368,2016,Planet,0,NASA Exoplanet Archive
239227652,Kepler-755 b,Kepler-755,296.8609348,41.0973178,1.269090374,1.76,3.75,5043.0,0.77,0.82,399.034,2016,Planet,0,NASA Exoplanet Archive
53498154,TOI-5624 b,TOI-5624,180.8443476,49.2512257,3.3903473,2.314,9.4,5327.0,0.82,0.858,101.913,2026,Planet,0,NASA Exoplanet Archive
273873718,Kepler-125 c,Kepler-125,298.2581101,47.6050031,5.774464,0.74,0.33,3810.0,0.512,0.542101,183.365,2014,Planet,0,NASA Exoplanet Archive
101011575,HD 73583 b,HD 73583,129.6883026,-13.2565267,6.398042,2.79,10.2,4511.0,0.65,0.73,31.5666,2022,Planet,0,NASA Exoplanet Archive
207141131,HD 18599 b,HD 18599,44.2620144,-56.1918694,4.1374354,2.6,24.1,5145.0,0.767,0.863,38.5653,2022,Planet,0,NASA Exoplanet Archive
38354061,K2-73 c,K2-73,335.025662,-9.0560881,1000.0,13.0,1142.0,5867.0,1.058,1.02,269.183,2025,Planet,0,NASA Exoplanet Archive
200805484,TOI-2654 b,TOI-2654,52.9815377,-47.9946912,2.96760425926,7.94454164,48.4,4594.08,0.756095,0.69,248.964,2026,Planet,0,NASA Exoplanet Archive
137319097,Kepler-1552 b,Kepler-1552,291.6768669,38.8749152,184.771853,2.47,6.66,5202.0,0.78,0.85,769.096,2016,Planet,0,NASA Exoplanet Archive
169397663,HD 33142 d,HD 33142,76.8980559,-13.9863374,89.9,9.32,63.5656814,5025.4,4.17,1.52,121.375,2022,Planet,0,NASA Exoplanet Archive
14183352,2MASS J03590986+2009361 b,2MASS J03590986+2009361,59.7911026,20.1599759,,12.2,5720.911326,2943.0,0.289776,0.264996,117.435,2024,Planet,0,NASA Exoplanet Archive
456863621,HD 24040 c,HD 24040,57.5962104,17.4752873,515.4,9.35,63.88350981,5776.49,1.387296,1.10394,46.6224,2021,Planet,0,NASA Exoplanet Archive
27912377,Kepler-1875 b,Kepler-1875,296.7727406,50.1883667,34.45859909,3.22686692,10.5,6161.0,0.862,0.95,1660.45,2021,Planet,0,NASA Exoplanet Archive
273036122,Kepler-1642 b,Kepler-1642,297.2121215,43.643789,12.2057513,3.2,10.3,5355.0,0.84,0.88,413.873,2016,Planet,0,NASA Exoplanet Archive
123445166,Kepler-653 b,Kepler-653,282.2130447,46.7177898,14.70748976,1.95,4.46,5665.0,1.19,1.02,595.634,2016,Planet,0,NASA Exoplanet Archive
394357918,TOI-4184 b,TOI-4184,43.8284749,-79.4147039,4.9019804,2.43,6.48,3238.0,0.2347,0.2109,69.3649,2023,Planet,0,NASA Exoplanet Archive
287156968,TOI-1230.01,TOI-1230,118.1295936,-83.8250629,25.05713123288,3.23968384,10.6,5696.0,1.15281,1.14,143.138,2021,Planet,0,NASA Exoplanet Archive
387518186,LSPM J2116+0234 b,LSPM J2116+0234,319.1147513,2.5807711,14.4399,3.71,13.3,3475.0,0.431,0.43,17.6297,2019,Planet,0,NASA Exoplanet Archive
60923874,BD+20 274 b,BD+20 274,25.9203179,21.0052692,578.2,13.0,1334.886,4296.0,17.3,0.8,1322.51,2012,Planet,0,NASA Exoplanet Archive
271546191,Kepler-345 c,Kepler-345,295.2288521,45.9710432,9.387427,1.2,2.2,4504.0,0.623,0.61,260.0,2014,Planet,0,NASA Exoplanet Archive
26541093,Kepler-481 b,Kepler-481,291.9069862,49.262076,10.06082567,2.5,6.8,5802.0,1.09,1.01,813.724,2016,Planet,0,NASA Exoplanet Archive
455096220,HAT-P-35 b,HAT-P-35,123.250703,4.7870288,3.646706,14.930388,335.62848,6096.0,1.435,1.236,506.965,2011,Planet,0,NASA Exoplanet Archive
158984573,Kepler-22 b,Kepler-22,289.2172051,47.8841427,289.863876,2.1,9.1,5596.0,0.869,0.857,194.642,2011,Planet,0,NASA Exoplanet Archive
157698565,TOI-2589 b,TOI-2589,107.4881501,-37.230948,61.6277,12.10569916,1112.3994245,5579.0,1.07,0.93,200.273,2023,Planet,0,NASA Exoplanet Archive
20856917,HD 154088 b,HD 154088,256.1164214,-28.5838342,18.56,2.46,6.6,5374.0,0.95,0.91,18.2692,2021,Planet,0,NASA Exoplanet Archive
159171904,Kepler-148 d,Kepler-148,289.7861626,46.8588176,51.84688575,8.68,56.3,5172.0,0.81,0.86,791.163,2016,Planet,0,NASA Exoplanet Archive
63120970,Kepler-343 c,Kepler-343,291.960662,42.4329567,23.22182,2.02,4.74,5807.0,1.433,1.055,927.193,2014,Planet,0,NASA Exoplanet Archive
377909730,Kepler-304 e,Kepler-304,294.4418031,40.5575408,1.499146953,1.2,1.87,4817.0,0.73,0.8,434.684,2016,Planet,0,NASA Exoplanet Archive
170646917,Kepler-84 e,Kepler-84,298.2520208,40.4960842,27.434389,2.6,7.27,6031.0,1.169,1.06,1023.9,2014,Planet,0,NASA Exoplanet Archive
346250894,HD 137496 b,HD 137496,231.7420543,-16.5090014,1.62116,1.31,4.04,5799.0,1.59,1.04,155.317,2021,Planet,0,NASA Exoplanet Archive
130162252,CoRoT-9 b,CoRoT-9,280.7866461,6.2040783,95.272656,11.948794,266.9772,5625.0,0.96,0.96,412.98,2009,Planet,0,NASA Exoplanet Archive
120425617,Kepler-1526 b,Kepler-1526,285.1197266,38.8664618,3.908632005,2.43,6.48,4601.0,0.69,0.73,555.574,2016,Planet,0,NASA Exoplanet Archive
138097784,KOI-3503 b,KOI-3503,293.1507654,41.7291532,21.185,1.19,9.2,6001.0,1.255,0.858,887.064,2021,Planet,0,NASA Exoplanet Archive
369455629,WASP-182 b,WASP-182,311.673345,-41.8209828,3.3769848,9.52765,47.03884,5638.0,1.34,1.076,327.602,2019,Planet,0,NASA Exoplanet Archive
158108219,Kepler-529 c,Kepler-529,285.8884067,47.880364,12.8345022,2.0,4.66,6087.0,1.14,1.07,799.008,2016,Planet,0,NASA Exoplanet Archive
137555411,Kepler-49 c,Kepler-49,292.2945208,40.5918123,10.91,2.444,8.38,4095.6,0.618,0.607,311.222,2012,Planet,0,NASA Exoplanet Archive
122706631,Kepler-1424 b,Kepler-1424,290.9916648,40.2293347,29.6091744,1.16,1.65,5838.0,1.07,1.02,661.421,2016,Planet,0,NASA Exoplanet Archive
63285279,Kepler-1534 b,Kepler-1534,292.395373,43.8691326,5.71668872,1.89,4.23,5442.0,0.86,0.9,1107.0,2016,Planet,0,NASA Exoplanet Archive
108155949,CoRoT-23 b,CoRoT-23,279.7826586,4.3577516,3.6313,11.77,889.9,5900.0,1.61,1.14,1060.97,2011,Planet,0,NASA Exoplanet Archive
301609547,K2-11 b,K2-11,169.0418328,1.9866832,39.93767,7.55,44.4,5433.0,5.15,1.35,329.309,2015,Planet,0,NASA Exoplanet Archive
455784423,TOI-3629 b,TOI-3629,359.7933851,39.3142556,3.936551,8.29464572,82.63538582,3870.0,0.6,0.63,130.091,2022,Planet,0,NASA Exoplanet Archive
146322354,HD 31527 d,HD 31527,73.9096193,-23.2413163,271.6737,3.46,11.82,5898.0,1.073694,0.96,38.4473,2019,Planet,0,NASA Exoplanet Archive
159046962,Kepler-126 c,Kepler-126,289.3473634,44.2084445,21.869741,1.58,1.27942148,6239.0,1.358,1.108,237.401,2014,Planet,0,NASA Exoplanet Archive
405719110,Kepler-1349 b,Kepler-1349,286.3385562,48.7442697,2.12823928,0.7,0.271,6086.0,1.28,1.16,276.323,2016,Planet,0,NASA Exoplanet Archive
171882123,Kepler-48 f,Kepler-48,299.1393094,40.948939,5219.681854,13.8,298.5809968,5190.0,0.836,0.916,306.738,2023,Planet,0,NASA Exoplanet Archive
51234631,XO-4 b,XO-4,110.3880285,58.2681094,4.12508,14.01125,451.3186,6397.0,1.45,1.1,272.655,2010,Planet,0,NASA Exoplanet Archive
377909730,Kepler-304 d,Kepler-304,294.4418031,40.5575408,9.653471,2.75,8.0,4731.0,0.687,0.737,434.684,2014,Planet,0,NASA Exoplanet Archive
423703298,TIC 423703298 b,TIC 423703298,22.9360486,-17.0135676,4.03712711976,2.77230429,8.11,4540.37,0.729825,0.691,136.191,2026,Planet,0,NASA Exoplanet Archive
284441182,TOI-1470 b,TOI-1470,10.0891431,61.2133868,2.527093,2.18,7.32,3709.0,0.469,0.471,51.9503,2023,Planet,0,NASA Exoplanet Archive
181741837,HD 75289 b,HD 75289,131.9181715,-41.7377748,3.50927,14.2,155.7367,6117.0,1.23,1.29,29.1158,1999,Planet,0,NASA Exoplanet Archive
99837626,HD 204941 b,HD 204941,323.0966714,-20.957957,1733.0,10.1,73.1009,5026.0,0.78,0.58,28.7165,2011,Planet,0,NASA Exoplanet Archive
27777414,Kepler-394 d,Kepler-394,296.3019792,50.6723115,5.613580227,1.50066814,2.86,6398.0,1.101,1.141,1058.72,2021,Planet,0,NASA Exoplanet Archive
27240575,Kepler-1969 b,Kepler-1969,294.7842662,49.4920557,6.647520065,1.68161001,3.47,6046.0,1.007,1.111,1204.54,2021,Planet,0,NASA Exoplanet Archive
424864368,Kepler-1750 b,Kepler-1750,292.3514917,48.5110714,205.9120026,6.00434637,30.1,5644.0,0.969,0.981,1497.33,2021,Planet,0,NASA Exoplanet Archive
73312938,HD 68988 b,HD 68988,124.5935429,61.4608518,6.27711,13.4,626.1251,5932.0,1.19,1.28,60.8447,2001,Planet,0,NASA Exoplanet Archive
273044848,Kepler-655 b,Kepler-655,297.2590664,46.843165,46.4063358,2.71,7.8,6170.0,1.24,1.15,752.562,2016,Planet,0,NASA Exoplanet Archive
118586897,HD 4113 b,HD 4113,10.8027515,-37.9831248,526.5239,13.5,541.26177712,5688.0,1.077514,1.008,41.8727,2007,Planet,0,NASA Exoplanet Archive
299220166,Kepler-426 b,Kepler-426,289.4346668,49.473455,3.21751883,12.22,108.06,5725.0,0.92,0.91,843.695,2014,Planet,0,NASA Exoplanet Archive
46296576,K2-331 c,K2-331,132.7376431,13.170269,22.996591,2.72,7.85,5994.0,1.06,1.1,211.43,2021,Planet,0,NASA Exoplanet Archive
167730892,HD 168863 b,HD 168863,275.6642157,-18.0219726,14773.93272,12.7,2154.87659946,4905.0,0.777826,0.8,39.8979,2022,Planet,0,NASA Exoplanet Archive
159527171,BD+60 1417 b,BD+60 1417,190.8875453,60.0143636,,14.68376472,4767.426105,4993.0,0.797,1.0,44.9543,2021,Planet,0,NASA Exoplanet Archive
417659456,Kepler-552 b,Kepler-552,290.7476903,48.2419838,5.263415765,3.95,14.8,5863.0,1.04,1.03,843.689,2016,Planet,0,NASA Exoplanet Archive
284907742,HD 34445 e,HD 34445,79.4207483,7.3527156,49.175,4.26,16.8,5836.0,1.38,1.07,46.0907,2017,Planet,0,NASA Exoplanet Archive
299087490,Kepler-468 b,Kepler-468,288.9022829,49.3704079,38.478757067,13.34,,5498.0,0.87,0.96,442.871,2016,Planet,0,NASA Exoplanet Archive
268764100,WISPIT 1 c,WISPIT 1,117.798555,-50.1376852,,12.8,1684.4905571,4670.0,1.1161,0.72,230.007,2025,Planet,0,NASA Exoplanet Archive
158556108,Kepler-1584 b,Kepler-1584,287.7626791,43.2743929,13.3997099,1.61,3.22,6069.0,1.13,1.1,1416.31,2016,Planet,0,NASA Exoplanet Archive
279915941,Kepler-1542 c,Kepler-1542,285.7284757,42.6544651,2.89223021,0.65,0.208,5564.0,0.99,0.94,399.114,2016,Planet,0,NASA Exoplanet Archive
158984590,Kepler-1568 b,Kepler-1568,289.1826808,47.8733301,20.925392,1.3,2.24,5956.0,1.19,1.09,916.313,2016,Planet,0,NASA Exoplanet Archive
176314383,TOI-2719 b,TOI-2719,71.5549449,-0.8048725,3.37594,5.98,29.9,5762.0,1.69,1.02,588.368,2025,Planet,0,NASA Exoplanet Archive
325624908,GJ 680 b,GJ 680,263.8072214,-48.6788427,17281.66514,12.0,7977.4930157,3563.0,0.45933,0.456,9.67315,2022,Planet,0,NASA Exoplanet Archive
439403362,YZ Cet b,YZ Cet,18.1330792,-16.9962434,2.02087,0.913,0.7,3151.0,0.157,0.142,3.71207,2017,Planet,0,NASA Exoplanet Archive
